,id,class,label,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
227,227,Happy,3,happy (227).mp3,123.046875,154606,1277.735537,0.3588122,0.29424286,0.08657886,0.3722102,0.27462006,0.07541617,0.22700949,0.17832562,0.031800028,5.58679,36.955788,1365.7303,-1.6124247,34.61643,1198.297,0.010781573,2.1439617,4.5965714,0.14699255,0.06053759,0.0036648,2246.070859,728.319267,530448.9547,2385.160907,482.0617509,232383.5317,23.30966277,10.42567797,108.6947612,4640.142775,1618.236223,2618688.473,1.778469626,2.018180559,4.073052769,0.050786898,0.156147264,0.024381968,0.10409064,0.061294187,0.003756977,3.78E-06,0.13093983,0.017145237,9.03E-05,0.057383213,0.003292833,14.83522902,6.450309063,41.60648701
228,228,Happy,3,happy (228).mp3,129.1992188,163313,1265.992248,0.37599036,0.29516882,0.08712463,0.47540444,0.26233068,0.06881739,0.26238275,0.12036869,0.014488621,7.715586,37.963524,1441.229,-7.6336327,36.563267,1336.8724,0.00908068,3.421129,11.7041235,0.18763079,0.074910335,0.005611558,2300.099329,668.7461612,447221.4282,2014.293233,464.1044714,215392.9604,23.29643566,12.77702448,163.2523547,4271.461671,1370.580145,1878489.933,2.960882519,3.575251595,12.78242397,0.010139721,0.112126713,0.0125724,0.129110519,0.051872104,0.002690715,2.96E-07,0.13642655,0.018612204,-9.97E-06,0.10406632,0.010829799,2.43693424,1.386650802,1.922800448
229,229,Happy,3,happy (229).mp3,117.4538352,136372,1251.119266,0.36471093,0.30157864,0.09094968,0.4866159,0.25932807,0.06725104,0.2668759,0.11004814,0.012110592,4.8275323,30.896254,954.5785,-7.8352885,35.682365,1273.2313,0.004581823,2.7525835,7.5767155,0.13472292,0.06624291,0.004388123,2460.090834,801.7729165,642839.8097,2449.275227,475.0143636,225638.6456,23.36051871,12.89930742,166.392132,5219.530938,1624.913218,2640342.965,1.847832248,2.329514242,5.426636602,0.014057645,0.089681391,0.008042752,0.110538258,0.060302089,0.003636342,-3.42E-07,0.09223156,0.008506659,-3.32E-06,0.08555146,0.007319053,2.880435374,1.072034778,1.149258566
230,230,Happy,3,happy (23).mp3,129.1992188,165113,1279.945736,0.5614514,0.28345552,0.08034703,0.72273284,0.18178679,0.033046436,0.28326783,0.055611853,0.003092678,18.353556,117.59097,13827.638,4.6877275,25.741499,662.6248,0.013414797,3.4195936,11.693621,0.28036976,0.07459999,0.005565159,2820.043494,919.6596122,845773.8022,2720.948849,457.3687353,209186.1601,19.3022375,12.05675348,145.3653046,6007.076176,1612.28527,2599463.791,3.462479408,3.840721906,14.75114476,-0.00315602,0.033424912,0.001117225,0.088954678,0.076245003,0.0058133,1.13E-05,0.187047,0.03498658,4.35E-05,0.14933015,0.022299496,2.093278912,1.175770898,1.382437205
231,231,Happy,3,happy (230).mp3,129.1992188,164219,1282.960938,0.41519493,0.29926366,0.08955874,0.49831307,0.25648877,0.06578649,0.25724304,0.1309937,0.017159348,25.168926,178.10126,31720.057,1.0034043,39.072395,1526.6522,0.013750216,3.528308,12.4489565,0.309808,0.1325761,0.01757642,1921.014395,830.2804866,689365.6865,2101.202373,569.4432916,324265.6624,21.38384973,10.91132991,119.0571203,3810.456125,1886.744837,3559806.078,3.63370995,4.254615312,18.10175145,0.011503023,0.091838412,0.008434294,0.082559214,0.053788023,0.002893151,1.78E-06,0.26722273,0.07140798,0.000848758,0.12711841,0.016159091,2.875791383,1.319585651,1.74130629
232,232,Happy,3,happy (231).mp3,129.1992188,160214,1271.539683,0.41873726,0.30334857,0.092020355,0.45560232,0.24468033,0.059868466,0.2613494,0.12259617,0.015029821,3.7738106,22.577244,509.7319,2.424778,35.97415,1294.1395,0.012946558,2.366236,5.599073,0.12314946,0.041157354,0.001693928,2563.961461,775.7856513,601843.3768,2754.735836,453.9082906,206032.7362,21.13366409,10.59894403,112.3376146,5760.106836,1715.526931,2943032.651,1.500565397,1.71973561,2.95749057,0.002612199,0.10204598,0.010413382,0.097858441,0.054489258,0.002969079,-3.61E-06,0.097846515,0.00957394,-6.45E-05,0.055180065,0.00304484,2.707446712,1.568944002,2.461585281
233,233,Happy,3,happy (232).mp3,99.38401442,125949,1285.193878,0.24997565,0.3096592,0.09588883,0.36008888,0.29319432,0.08596291,0.228218,0.17677632,0.03124987,4.9157634,47.375214,2244.411,-9.382949,47.479626,2254.315,0.007488637,3.4240315,11.723991,0.13022025,0.06819712,0.004650848,2091.52372,847.2494305,717831.5975,2234.508034,552.9023646,305701.0248,24.77198191,10.5903932,112.1564282,4249.04514,1874.439896,3513524.925,1.265246502,1.591192464,2.531893458,0.016324911,0.170657403,0.029123949,0.082892356,0.062658059,0.003926032,-4.47E-07,0.1057704,0.011187377,-9.23E-06,0.08387675,0.007035309,2.806131519,1.4481747,2.09720996
234,234,Happy,3,happy (233).mp3,129.1992188,169181,1291.458015,0.48699778,0.287888,0.08287949,0.5191515,0.25949773,0.06733908,0.25814188,0.12921342,0.016696107,17.38382,162.92867,26545.752,3.33427,22.09641,488.2514,0.015686883,2.6250145,6.8907013,0.26499727,0.13173132,0.017353138,3534.217908,750.9638242,563946.6652,2960.811881,279.1150058,77905.18648,20.66316449,11.3447163,128.7025879,7180.510747,1183.494223,1400658.577,3.453092608,4.214330107,17.76057825,-0.023979857,0.07200254,0.005184366,0.18906216,0.092813643,0.008614372,-1.02E-05,0.21795054,0.04750244,-4.14E-05,0.14252801,0.020314235,2.46247619,1.065046318,1.134323659
235,235,Happy,3,happy (234).mp3,129.1992188,157635,1530.436893,0.39166164,0.29109466,0.0847361,0.2666513,0.27668482,0.07655449,0.19216415,0.21542114,0.04640627,18.185926,106.56646,11356.41,3.9035823,27.039211,731.11896,0.008178133,2.438714,5.9473267,0.28826332,0.067352355,0.00453634,3229.131355,1109.131407,1230172.478,2934.157642,330.8458305,109458.9636,22.71621581,10.79894307,116.6171715,6853.958555,1538.77133,2367817.205,3.190782957,3.678279706,13.5297416,0.000316803,0.237464137,0.056389217,0.138562465,0.113685414,0.012924373,5.62E-05,0.25209916,0.06355399,0.000478435,0.10241722,0.010489287,4.763573696,1.624007595,2.63740067
236,236,Happy,3,happy (235).mp3,129.1992188,153023,1366.276786,0.34155783,0.30732256,0.09444715,0.44016662,0.2877981,0.082827754,0.24333717,0.1553073,0.024120355,6.6047673,52.45318,2751.336,-9.661653,42.05965,1769.0143,0.008780411,2.9577837,8.748485,0.16271138,0.09551715,0.009123527,2837.317624,1132.038172,1281510.424,2266.919498,735.1261424,540410.4453,25.14602071,11.99749818,143.9399626,5370.042528,2113.316691,4466107.435,2.207573172,3.045473634,9.274909658,0.007978421,0.146298047,0.021403119,0.172811502,0.098984301,0.009797892,6.46E-07,0.124126434,0.015407372,1.54E-05,0.10522082,0.01107142,8.943165533,4.82261339,23.25759991
237,237,Happy,3,happy (236).mp3,129.1992188,160876,1266.740157,0.33516648,0.30114347,0.090687394,0.45189983,0.27008992,0.07294857,0.25671867,0.1320184,0.017428858,7.2742357,36.671734,1344.8162,-4.327871,25.796124,665.43994,0.009043822,2.7822974,7.7411785,0.18476275,0.050446182,0.002544818,2740.308864,710.0910522,504229.3024,2431.340689,339.7634344,115439.1914,23.57310863,12.50451878,156.3629898,5450.292043,1385.232904,1918870.199,2.774939002,3.220752033,10.37324366,-0.000584782,0.119867465,0.014368209,0.145928823,0.070516485,0.004972575,-1.82E-06,0.13654962,0.018645799,5.96E-06,0.09578498,0.009174761,4.020535147,2.465586095,6.079114791
238,238,Happy,3,happy (237).mp3,135.9991776,167910,1272.045455,0.38781586,0.29294157,0.08581477,0.47442874,0.27741218,0.07695751,0.24738504,0.14877492,0.022133976,17.330704,135.85251,18455.902,3.3501077,33.24776,1105.4136,0.008888738,2.3551161,5.546572,0.25470203,0.10619229,0.011276803,2089.924898,653.4178479,426954.884,2396.002727,498.3360785,248338.8471,23.51612298,11.1791895,124.9742779,4654.221857,1590.985516,2531234.911,2.847925491,3.257893956,10.61387303,-0.041756851,0.108948305,0.011869733,0.081725318,0.043952344,0.001931809,1.50E-06,0.21397975,0.045787334,0.000259407,0.105236776,0.011074779,1.696217687,0.944954448,0.89293891
239,239,Happy,3,happy (238).mp3,99.38401442,125731,1282.969388,0.3475765,0.31084472,0.096624434,0.45809582,0.27532256,0.07580251,0.26104036,0.12325288,0.015191273,9.059525,62.831287,3947.7705,-8.38396,27.45587,753.82477,0.004521078,3.3520694,11.236369,0.1987123,0.082534,0.006811861,2886.133775,810.7909079,657381.8964,2472.039765,398.8217521,159058.7899,23.58071072,12.63624347,159.674649,5674.969851,1590.789753,2530612.038,2.805938962,3.457914733,11.9571743,-0.016554801,0.113392883,0.012857946,0.163234652,0.081440855,0.006632613,-7.38E-07,0.13882901,0.019273495,-2.97E-06,0.1190917,0.014182833,1.927256236,1.172780122,1.375413216
240,240,Happy,3,happy (239).mp3,112.3471467,142080,1315.555556,0.3482114,0.2940398,0.0864594,0.45962673,0.2565037,0.06579415,0.25053543,0.1434062,0.020565337,17.216028,113.252686,12826.171,3.048847,32.230965,1038.8352,0.010156363,2.0386105,4.1559324,0.24751589,0.12543064,0.015732847,2486.199372,817.1215499,667687.6273,2609.847239,388.0567301,150588.0258,22.78251963,10.84289377,117.5683452,5418.975566,1595.86106,2546772.524,2.96591626,3.672974823,13.49074405,-0.028111112,0.099477738,0.00989582,0.106921689,0.065089326,0.00423662,0.000450322,0.20464732,0.041880526,-0.0002204,0.13814574,0.019084249,4.563882086,1.792867342,3.214373305
241,241,Happy,3,happy (24).mp3,129.1992188,161318,1280.301587,0.48903042,0.2844625,0.080918916,0.480441,0.27564994,0.07598288,0.2610293,0.12327628,0.015197041,20.139027,160.6377,25804.467,6.1519647,25.176153,633.8387,0.0136225,2.7271817,7.43752,0.28325322,0.09822886,0.009648909,2993.736052,908.0538008,824561.7051,2859.66693,409.7019008,167855.6475,24.40401381,15.52559897,241.0442232,6498.398205,1564.360979,2447225.273,2.750049049,3.056645446,9.343081384,0.012345941,0.115122678,0.013253231,0.094762843,0.082476894,0.006802438,1.16E-05,0.23557772,0.05549686,1.38E-06,0.12807383,0.016402904,3.903274376,1.953002489,3.814218721
242,242,Happy,3,happy (240).mp3,129.1992188,147320,1217.520661,0.34260583,0.30947146,0.09577259,0.49649033,0.2734572,0.07477884,0.2646074,0.11539609,0.013316257,6.8876505,63.64517,4050.7075,-4.244748,42.97361,1846.7311,0.011520734,3.7311022,13.921124,0.15240236,0.09222463,0.008505382,2533.478283,924.8569903,855360.4525,2459.235511,456.0270374,207960.6589,22.72742385,10.93277119,119.5254859,5160.877126,1640.06067,2689799.001,1.826453381,2.554482324,6.525379943,0.006594036,0.115303716,0.013294947,0.119236618,0.08346518,0.006966436,1.00E-06,0.1198123,0.014354987,-6.27E-05,0.09676736,0.009363921,2.751564626,1.327472846,1.762184157
243,243,Happy,3,happy (241).mp3,135.9991776,172896,1290.268657,0.36428934,0.3029484,0.09177772,0.5077279,0.2688641,0.07228791,0.25542182,0.13451031,0.018093023,9.178697,54.539803,2974.59,0.6855119,34.809467,1211.699,0.01472144,2.75092,7.5675607,0.19309215,0.08377837,0.007018814,2446.831163,847.4246287,718128.5014,2391.948087,491.9700692,242034.549,22.76132191,11.64328425,135.5660681,5085.202584,1669.247397,2786386.873,2.633287864,3.33701317,11.1356569,0.028946322,0.102463863,0.010498843,0.110743283,0.063970403,0.004092212,5.65E-06,0.14398174,0.02073074,1.15E-05,0.10351395,0.010715137,2.505433107,1.154055106,1.331843187
244,244,Happy,3,happy (242).mp3,117.4538352,145725,1278.289474,0.3025584,0.3105508,0.0964418,0.36758268,0.2785493,0.07758971,0.23406225,0.16896209,0.02854819,3.005033,17.18748,295.4095,-3.1612842,48.1505,2318.471,0.010443616,2.9328046,8.601342,0.10835214,0.045303065,0.002052368,2068.30567,828.3740141,686203.5072,2232.589805,540.6727742,292327.0487,23.71864759,10.50491361,110.3532099,4383.285995,1675.998694,2808971.621,1.226148558,1.514524088,2.293783214,-0.010585683,0.155567551,0.024201263,0.091773066,0.06139428,0.003769258,-4.24E-06,0.09259594,0.008574009,-9.32E-06,0.04702285,0.002211148,9.398276644,3.63389601,13.20520021
245,245,Happy,3,happy (243).mp3,129.1992188,158934,1281.725806,0.31470612,0.29030654,0.08427788,0.36357003,0.2944779,0.08671724,0.2145549,0.19313087,0.03729953,7.9551992,37.767246,1426.3649,-3.1629248,39.871418,1589.7299,0.009494379,2.554502,6.5254803,0.18487565,0.06865074,0.004712923,2173.34118,893.6784159,798661.1111,2180.068507,446.8636139,199687.0894,24.93083913,13.44666243,180.8127306,4500.91445,1696.564897,2878332.45,2.475128371,2.942293594,8.65709159,-0.074837321,0.174582139,0.030478923,0.111805257,0.074091773,0.005489591,-0.002619243,0.15108147,0.02282561,-0.00126751,0.083650894,0.006997473,4.960943311,2.193816044,4.812828833
246,246,Happy,3,happy (244).mp3,123.046875,155056,1270.95082,0.30428848,0.29617414,0.08771911,0.36681077,0.28928432,0.08368541,0.21979274,0.1871483,0.035024486,7.402898,64.58966,4171.8247,-3.9328198,37.397903,1398.6031,0.011561919,2.6546588,7.0472136,0.16618553,0.08200375,0.006724615,2293.560316,818.9981487,670757.9676,2311.263901,524.7455469,275357.889,25.15601681,10.96246356,120.1756072,4674.975898,1767.610407,3124446.55,1.993162984,2.449295884,5.999050325,0.025763404,0.169386842,0.028691902,0.104050391,0.05560273,0.003091664,-4.49E-06,0.14362086,0.020626951,-0.000136397,0.073732994,0.005436554,2.794521542,1.419578377,2.015202767
247,247,Happy,3,happy (245).mp3,129.1992188,156730,1295.289256,0.40294886,0.30686483,0.09416602,0.53908014,0.24356271,0.059322793,0.26234534,0.12045025,0.014508262,12.187488,105.96151,11227.841,2.9986799,28.735033,825.7021,0.00807783,2.8092241,7.891741,0.21463683,0.091284364,0.008332836,2816.720974,807.4110496,651912.603,2872.514004,362.3434738,131292.793,22.21067046,10.90830476,118.9911127,6291.757788,1521.336196,2314463.82,2.302218501,2.750836074,7.567099107,0.013045028,0.073184289,0.00535594,0.10459933,0.068934508,0.004751966,-9.40E-05,0.17261034,0.02979433,-0.000599332,0.114007086,0.012997616,4.143600907,1.280354174,1.63930681
248,248,Happy,3,happy (246).mp3,129.1992188,165632,1283.968992,0.31148,0.301892,0.09113878,0.4022109,0.29320303,0.08596802,0.2305613,0.17370902,0.030174822,6.605934,57.10317,3260.772,-3.2002232,36.222675,1312.0822,0.008661058,2.5883093,6.6993446,0.14995563,0.08594875,0.007387188,2403.413353,838.5153486,703107.9898,2538.66623,415.124045,172327.9727,24.52749248,10.84963546,117.7145897,5215.751794,1623.59443,2636058.873,1.721384451,2.204815978,4.861213498,0.016102119,0.158194701,0.025025564,0.105227822,0.064691036,0.00418493,-8.96E-06,0.12891333,0.016618647,8.98E-05,0.08219789,0.006756493,2.526331066,1.749583136,3.06104115
249,249,Happy,3,happy (247).mp3,103.359375,129583,1270.421569,0.3844401,0.29130968,0.08486134,0.47810936,0.25838277,0.06676166,0.25558686,0.13419646,0.018008688,9.845221,66.03024,4359.9927,-1.6853158,28.33807,803.0462,0.00690236,2.7000492,7.290265,0.19579485,0.08896668,0.00791507,2659.258501,706.3422817,498919.419,2525.18162,456.0311836,207964.4404,23.08614343,11.67920991,136.4039441,5482.471015,1492.012193,2226100.385,2.571505406,3.107439967,9.656183151,0.04197687,0.098375564,0.009677752,0.137516553,0.070245961,0.004934495,-4.12E-07,0.14332493,0.020542033,-5.98E-05,0.11031962,0.012170419,1.881977324,0.981808082,0.963947111
250,250,Happy,3,happy (248).mp3,117.4538352,148095,1287.782609,0.3512516,0.30369082,0.09222812,0.5024076,0.25564328,0.06535349,0.263689,0.11747953,0.013801441,14.539633,84.15926,7082.7817,3.8581169,33.00963,1089.6356,0.014693725,2.9121644,8.480702,0.2411371,0.08592303,0.007382768,2469.250553,970.1896943,941268.043,2645.690014,560.1185165,313732.7526,22.56639659,11.2486982,126.5332111,5452.183698,2027.925773,4112482.942,2.982383814,3.592497217,12.90603625,-0.000577533,0.091400901,0.008354125,0.100547956,0.070621834,0.004987444,2.22E-05,0.17761877,0.03154843,0.000110391,0.12173435,0.014819252,2.250013605,1.40202963,1.965687083
251,251,Happy,3,happy (249).mp3,129.1992188,162535,1259.96124,0.43854296,0.2985961,0.08915964,0.49912605,0.26528138,0.070374206,0.2607309,0.12390617,0.015352739,9.802384,108.536316,11780.132,1.4383891,32.11424,1031.3243,0.011503974,3.177413,10.095953,0.1852228,0.10550205,0.011130681,2486.697361,676.3464219,457444.4824,2340.789428,424.7036466,180373.1875,22.07595408,11.78732782,138.9410971,4972.240767,1373.900583,1887602.811,2.547706021,3.193960728,10.20138513,-0.029987633,0.092483042,0.008553113,0.12572543,0.061792499,0.003818313,4.66E-06,0.12359971,0.015276887,2.51E-05,0.12668471,0.016049016,5.158312925,2.76071761,7.621561724
252,252,Happy,3,happy (250).mp3,143.5546875,184843,1283.631944,0.36465845,0.31545138,0.099509574,0.51338995,0.30667365,0.094048716,0.24425067,0.15386665,0.023674946,25.825184,287.62833,82730.05,3.4848692,34.105434,1163.1807,0.015300875,1.9912466,3.9650629,0.28219172,0.18028979,0.03250441,2537.854659,1010.207276,1020518.741,2800.061981,486.250161,236439.2191,23.64756613,10.86358409,118.0174593,5755.694363,2029.385294,4118404.673,2.661625594,3.641640102,13.26154264,-0.02611343,0.119018791,0.014165473,0.082111559,0.068441488,0.004684237,2.12E-05,0.25324938,0.064135246,0.000246896,0.14235629,0.020265313,10.57436735,6.293513308,39.60830976
253,253,Happy,3,happy (251).mp3,129.1992188,159539,1375.336207,0.41446456,0.3017526,0.091054626,0.60213184,0.22637977,0.0512478,0.2714135,0.09832619,0.00966804,35.18427,268.78085,72243.15,3.5575776,42.18332,1779.4325,0.013498343,3.7531357,14.086028,0.35237265,0.1669772,0.027881386,1863.012474,1079.276904,1164838.636,2235.459957,855.3606051,731641.7647,22.25828986,10.6538034,113.5035269,4082.983644,2499.841195,6249206.002,3.64800228,4.56153045,20.80756004,-0.007239602,0.057950867,0.003358303,0.060088828,0.053885283,0.002903624,-3.61E-05,0.21142453,0.044700332,4.71E-05,0.25816533,0.06664933,5.713269841,1.409882969,1.987769986
254,254,Happy,3,happy (252).mp3,143.5546875,185572,1279.806897,0.35686564,0.29893467,0.08936193,0.44524795,0.26683715,0.07120207,0.2531244,0.13878535,0.019261371,15.815964,112.00917,12546.054,1.7386079,30.420343,925.3973,0.012822496,3.1432502,9.880022,0.24726549,0.11142089,0.012414615,2745.408711,788.5478641,621807.734,2657.961098,463.2056773,214559.4994,23.16805505,11.26581995,126.9186992,5913.418409,1569.256106,2462564.728,3.157602028,3.873356357,15.00288947,-0.039679751,0.114389766,0.013085018,0.114117224,0.055659232,0.00309795,-6.42E-05,0.1964017,0.03857363,-0.000581931,0.13117544,0.017206997,3.537560091,1.980163575,3.921047783
255,255,Happy,3,happy (253).mp3,129.1992188,151947,1225.379032,0.4481525,0.29116902,0.08477939,0.5759732,0.23553586,0.05547714,0.27092698,0.099658936,0.009931903,24.378517,134.931,18206.375,7.095488,20.897675,436.71277,-0.000593673,2.5174506,6.3375573,0.32703704,0.08041436,0.00646647,2930.149648,629.8336238,396690.3936,2779.013301,301.3394181,90805.44492,21.04837929,11.30681783,127.8441295,6289.116137,1161.101278,1348156.177,4.440209747,4.923514855,24.24099852,-0.012752881,0.057715923,0.003331128,0.121580709,0.053062406,0.002815619,-2.10E-05,0.23173611,0.053701624,0.000905391,0.16382103,0.026837328,1.789097506,1.058648511,1.120736669
256,256,Happy,3,happy (254).mp3,95.703125,109742,1276.069767,0.34387222,0.30657938,0.093990915,0.41263884,0.28207803,0.07956801,0.24006061,0.16032541,0.025704237,12.040463,92.436775,8544.558,3.5458937,33.48238,1121.0698,0.012677513,2.5367162,6.434929,0.21495649,0.083802395,0.007022841,2441.670682,917.065095,841008.3885,2660.731663,525.0126453,275638.2777,22.56284999,10.53254892,110.9345868,5451.304537,1862.416842,3468596.494,2.372349659,2.74146304,7.515619597,0.016576732,0.135219574,0.018284333,0.092483001,0.064974241,0.004221652,-6.39E-05,0.17680694,0.031260695,0.000105662,0.093433306,0.008729782,3.864961451,1.291569668,1.668152207
257,257,Happy,3,happy (255).mp3,107.6660156,138741,1284.638889,0.3064859,0.2996592,0.08979563,0.39041138,0.2890804,0.08356749,0.24076435,0.15926664,0.02536586,7.676777,45.352085,2056.8115,-8.649632,31.654,1001.97565,0.005557825,2.908627,8.460112,0.18858653,0.08579247,0.007360348,2872.516025,701.4308227,492005.199,2346.381919,424.3978014,180113.4938,25.04089248,12.73943878,162.2933005,5444.946242,1419.320086,2014469.505,2.724274158,3.636653365,13.22524769,-0.005215962,0.174413579,0.030420097,0.17090354,0.064140063,0.004113948,-1.58E-06,0.1338849,0.017925167,-1.85E-05,0.11355906,0.01289566,2.600634921,1.615197804,2.608863946
